Posicao;TIPO;Estado;VrCausa;Procedencia;tempo;VrPago
Réu;Trabalhista;MG;4929.67;OUTRAS HIPÓTESES;;
Réu;Trabalhista;MG;4929.67;OUTRAS HIPÓTESES;;
Réu;Trabalhista;MG;4929.67;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;10697.38;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1.92;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;594.81;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;19235.64;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;610448.4;OUTRAS HIPÓTESES;97;
Réu;Trabalhista;RJ;982.76;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;809.46;OUTRAS HIPÓTESES;0;
Réu;Trabalhista;RJ;2.23;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1220896.8;OUTRAS HIPÓTESES;95;
Réu;Trabalhista;RJ;2263.08;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1519.51;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;6104.48;OUTRAS HIPÓTESES;2;
Réu;Trabalhista;RJ;3.68;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;8094.63;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;2.12;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;589.66;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;2.12;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1.97;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1.97;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;35.81;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;926.59;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1.71;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1.92;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;7390.87;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1115.18;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1.99;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1.99;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1100.36;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;99680.04;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;14870.19;OUTRAS HIPÓTESES;15;
Réu;Trabalhista;RJ;0;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;20680.92;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1284529.44;OUTRAS HIPÓTESES;18;
Réu;Trabalhista;RJ;1360.63;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;9954.2;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;4104.31;OUTRAS HIPÓTESES;99;
Réu;Trabalhista;RJ;1900.47;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1100.36;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1100.36;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1.92;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3030.03;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;34515.96;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12480;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12480;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;21408.82;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;2.62;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;35814.41;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;2.62;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;19908.39;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12480;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12480;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12480;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;26190.24;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12480;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;34392.27;OUTRAS HIPÓTESES;56;
Réu;Trabalhista;RJ;25.72;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;18531.8;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.58;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;2.2;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3857271;OUTRAS HIPÓTESES;51;
Réu;Trabalhista;RJ;25239595.55;OUTRAS HIPÓTESES;122;
Réu;Trabalhista;RJ;16472.16;OUTRAS HIPÓTESES;1;
Réu;Trabalhista;RJ;2.12;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;19431.42;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;62042.76;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;34979;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12596.1;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;916.45;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;34.98;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;75576.6;OUTRAS HIPÓTESES;10;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;11228.8;OUTRAS HIPÓTESES;3;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1256.39;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;34979;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;17226.72;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;16472.16;OUTRAS HIPÓTESES;1;
Réu;Trabalhista;RJ;43680;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;44833.82;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;34979;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.4;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;118856.43;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;2.17;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1060.26;OUTRAS HIPÓTESES;7;74146.28
Réu;Trabalhista;RJ;3.4;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1285.76;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;14478.21;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12480;OUTRAS HIPÓTESES;9;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12480;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;14478.21;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.5;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.4;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;72391.05;OUTRAS HIPÓTESES;14;
Réu;Trabalhista;RJ;3.4;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.4;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12596.1;OUTRAS HIPÓTESES;7;
Réu;Trabalhista;RJ;12318.12;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;5770.97;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;3.4;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;1115.18;OUTRAS HIPÓTESES;11;
Réu;Trabalhista;RJ;858.66;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;858.66;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;541.44;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;644;OUTRAS HIPÓTESES;;
Réu;Trabalhista;RJ;12359.34;OUTRAS HIPÓTESES;1;
Réu;Trabalhista;RJ;68711.5;OUTRAS HIPÓTESES;3;
Réu;Trabalhista;RJ;99934.2;OUTRAS HIPÓTESES;3;
Réu;Trabalhista;RJ;239063;OUTRAS HIPÓTESES;54;
Réu;Trabalhista;RJ;1309.05;OUTRAS HIPÓTESES;14;
Réu;Trabalhista;RJ;1249.18;OUTRAS HIPÓTESES;4;
Réu;Trabalhista;RJ;157500.75;OUTRAS HIPÓTESES;30;
Réu;Trabalhista;RJ;71379.2;OUTRAS HIPÓTESES;48;18826.84
Réu;Trabalhista;RJ;180125.5;OUTRAS HIPÓTESES;13;
Réu;Trabalhista;RJ;21205.2;OUTRAS HIPÓTESES;2;
Réu;Trabalhista;RJ;588.19;OUTRAS HIPÓTESES;1;
Réu;Trabalhista;RJ;10866.36;OUTRAS HIPÓTESES;8;
Réu;Trabalhista;RJ;95399.93;OUTRAS HIPÓTESES;71;
Réu;Trabalhista;RJ;6125.41;OUTRAS HIPÓTESES;1;
Réu;Trabalhista;RJ;1034.05;OUTRAS HIPÓTESES;8;
Réu;Trabalhista;RJ;1034.05;OUTRAS HIPÓTESES;6;
Réu;Trabalhista;RJ;3062.7;OUTRAS HIPÓTESES;1;
Réu;Trabalhista;RJ;260.54;OUTRAS HIPÓTESES;51;
Réu;Trabalhista;RJ;82723.68;OUTRAS HIPÓTESES;43;
Réu;Trabalhista;RJ;1008.24;OUTRAS HIPÓTESES;7;
Réu;Trabalhista;RJ;1020.9;OUTRAS HIPÓTESES;2;
Réu;Trabalhista;RJ;1047.19;OUTRAS HIPÓTESES;9;
Réu;Trabalhista;RJ;3417.92;OUTRAS HIPÓTESES;47;
Réu;Trabalhista;RJ;4233490.65;OUTRAS HIPÓTESES;25;28499.17
Réu;Trabalhista;RJ;995.42;OUTRAS HIPÓTESES;3;
Réu;Trabalhista;RJ;76942.56;OUTRAS HIPÓTESES;1;
Réu;Trabalhista;RJ;117776.25;OUTRAS HIPÓTESES;0;
Réu;Trabalhista;RJ;8420.28;OUTRAS HIPÓTESES;10;
Réu;Trabalhista;RJ;6358.03;OUTRAS HIPÓTESES;18;
Réu;Trabalhista;RJ;12596.1;OUTRAS HIPÓTESES;5;
Réu;Trabalhista;RS;993206.87;OUTRAS HIPÓTESES;113;
Réu;Trabalhista;RS;1360.56;OUTRAS HIPÓTESES;2;
Réu;Cível Seguros;BA;78375.63;PROCED EM PARTE;62;27420.74
Réu;Cível Seguros;MA;7885;PROCED EM PARTE;12;4822.2
Réu;Cível Seguros;PA;32482.23;PROCED EM PARTE;19;87254.04
Réu;Cível Seguros;PE;37680.91;PROCED EM PARTE;31;5639.16
Réu;Cível Seguros;PR;5675.77;PROCED EM PARTE;72;8242.45
Réu;Cível Seguros;RJ;91351.85;PROCED EM PARTE;4;13641.37
Réu;Cível Seguros;RJ;1.18;PROCED EM PARTE;4;33898.48
Réu;Cível Seguros;RJ;23.75;PROCED EM PARTE;81;45687.94
Réu;Cível Seguros;RJ;550.52;PROCED EM PARTE;50;146.18
Réu;Cível Seguros;RJ;2959.1;PROCED EM PARTE;;
Réu;Cível Seguros;RJ;0;PROCED EM PARTE;;
Réu;Cível Seguros;RJ;1540817.47;PROCED EM PARTE;29;1548126.56
Réu;Cível Seguros;RJ;76541.5;PROCED EM PARTE;29;8996.74
Réu;Cível Seguros;RS;38042.06;PROCED EM PARTE;;
Réu;Cível Seguros;RS;43542.7;PROCED EM PARTE;31;50198.04
Réu;Cível Seguros;RS;17821.44;PROCED EM PARTE;;
Réu;Cível Seguros;RS;166478.55;PROCED EM PARTE;;
Réu;Cível Seguros;RS;3662.14;PROCED EM PARTE;;
Réu;Cível Seguros;RS;19610.05;PROCED EM PARTE;29;11285.28
Réu;Cível Seguros;RS;160645.62;PROCED EM PARTE;;
Réu;Cível Seguros;RS;567012.82;PROCED EM PARTE;29;4337.5
Réu;Cível Seguros;RS;127186.25;PROCED EM PARTE;;
Réu;Cível Seguros;RS;40012.01;PROCED EM PARTE;;
Réu;Cível Seguros;RS;17736.58;PROCED EM PARTE;27;23502.06
Réu;Cível Seguros;SC;6040.99;PROCED EM PARTE;;
Réu;Cível Seguros;SC;878726.88;PROCED EM PARTE;109;1312243.43
Réu;Cível Seguros;SC;2365424.19;PROCED EM PARTE;94;1872759.03
Réu;Cível Seguros;SC;118.66;PROCED EM PARTE;;
Réu;Cível Seguros;SC;6460.33;PROCED EM PARTE;;
Réu;Cível Seguros;SC;7300.85;PROCED EM PARTE;;
Réu;Cível Seguros;SC;91815.55;PROCED EM PARTE;;
Réu;Cível Seguros;SP;20653.45;PROCED EM PARTE;;
Réu;Cível Seguros;SP;1557.21;PROCED EM PARTE;;
Réu;Cível Seguros;SP;30932.43;PROCED EM PARTE;;
Réu;Cível Seguros;SP;115068.93;PROCED EM PARTE;;
Réu;Cível Seguros;SP;2923.87;PROCED EM PARTE;;
Réu;Cível Seguros;SP;948044.31;PROCED EM PARTE;70;143.67
Réu;Cível Seguros;SP;133796.76;PROCED EM PARTE;;
Réu;Cível Seguros;SP;7121.55;PROCED EM PARTE;;
Réu;Cível Seguros;SP;324764.25;PROCED EM PARTE;54;196441.17
Réu;Cível Seguros;SP;19583.64;PROCED EM PARTE;;
Réu;Cível Seguros;SP;1226331.15;PROCED EM PARTE;97;168222.84
Réu;Cível Seguros;SP;262.79;PROCED EM PARTE;;
Réu;Cível Seguros;SP;271774.08;PROCED EM PARTE;;
Réu;Cível Seguros;SP;11145.39;PROCED EM PARTE;65;9499.97
Réu;Cível Seguros;SP;17028;PROCED EM PARTE;;
Réu;Cível Seguros;SP;59122.22;PROCED EM PARTE;72;18650.46
Réu;Cível Seguros;SP;823.69;PROCED EM PARTE;;
Réu;Cível Seguros;SP;152932.04;PROCED EM PARTE;;
Réu;Cível Seguros;SP;29338.1;PROCED EM PARTE;;
Réu;Cível Seguros;SP;677.05;PROCED EM PARTE;;
Réu;Cível Seguros;SP;233063.96;PROCED EM PARTE;30;224011.85
Réu;Cível Seguros;SP;3248.22;PROCED EM PARTE;;
Réu;Cível Seguros;SP;112512.11;PROCED EM PARTE;;
Réu;Trabalhista;MG;25201.98;PROCED EM PARTE;61;18593.22
Réu;Trabalhista;RJ;8094.63;PROCED EM PARTE;;
Réu;Trabalhista;RJ;462872.52;PROCED EM PARTE;;
Réu;Trabalhista;RJ;41270.73;PROCED EM PARTE;;
Réu;Trabalhista;RJ;51430.28;PROCED EM PARTE;78;3037.27
Réu;Trabalhista;RJ;101310.48;PROCED EM PARTE;;
Réu;Trabalhista;RJ;18047.88;PROCED EM PARTE;;
Réu;Trabalhista;RJ;221220.58;PROCED EM PARTE;;
Réu;Trabalhista;RJ;11541.94;PROCED EM PARTE;;
Réu;Trabalhista;RJ;2116.47;PROCED EM PARTE;;
Réu;Trabalhista;RJ;1073.33;PROCED EM PARTE;20;215946.71
Réu;Trabalhista;RJ;78646.7;PROCED EM PARTE;34;3509.78
Réu;Trabalhista;RJ;1898.35;PROCED EM PARTE;1;61958.92
Réu;Trabalhista;RJ;153530.92;PROCED EM PARTE;108;
Réu;Trabalhista;RJ;612.54;PROCED EM PARTE;50;3697.94
Réu;Trabalhista;RJ;1020.9;PROCED EM PARTE;47;7101.8
Réu;Trabalhista;RJ;20418.02;PROCED EM PARTE;47;706.96
Réu;Trabalhista;RJ;982.76;PROCED EM PARTE;47;804.88
Réu;Trabalhista;RJ;19655.2;PROCED EM PARTE;29;870.61
Réu;Trabalhista;RJ;3568.96;PROCED EM PARTE;14;2376.85
Réu;Cível Seguros;MG;8770.47;PROCEDENTE;39;16253.39
Réu;Cível Seguros;MG;1426.26;PROCEDENTE;29;1033.12
Réu;Cível Seguros;PR;73277.74;PROCEDENTE;28;10573.15
Réu;Cível Seguros;RJ;75155.7;PROCEDENTE;24;67039.72
Réu;Cível Seguros;RJ;10969.48;PROCEDENTE;60;11807.08
Réu;Cível Seguros;RJ;24166424.69;PROCEDENTE;17;43427553.83
Réu;Cível Seguros;RJ;1657.68;PROCEDENTE;122;
Réu;Cível Seguros;RJ;751355.95;PROCEDENTE;61;
Réu;Cível Seguros;RJ;178366.85;PROCEDENTE;20;56736.32
Réu;Cível Seguros;RJ;182478.45;PROCEDENTE;60;186136.25
Réu;Cível Seguros;RJ;1181191.64;PROCEDENTE;19;653641.13
Réu;Cível Seguros;RS;26156.07;PROCEDENTE;17;435687.22
Réu;Cível Seguros;RS;30408.03;PROCEDENTE;29;6454.68
Réu;Cível Seguros;SP;537828.4;PROCEDENTE;166;5061.58
Réu;Cível Seguros;SP;36155.57;PROCEDENTE;68;29859.5
Réu;Cível Seguros;SP;44460.58;PROCEDENTE;47;29448.15
Réu;Cível Seguros;SP;1736302.5;PROCEDENTE;73;560324.56
Réu;Cível Seguros;SP;2193.91;PROCEDENTE;112;33832.11
Réu;Cível Seguros;SP;31792.24;PROCEDENTE;59;119734.05
Réu;Cível Seguros;SP;18172.9;PROCEDENTE;36;58250.29
Réu;Cível Seguros;SP;4683.75;PROCEDENTE;5;4396.82
Réu;Trabalhista;MG;2464.83;PROCEDENTE;31;2558.52
Réu;Trabalhista;MG;4929.67;PROCEDENTE;4;2164.07
Réu;Trabalhista;RJ;66911.04;PROCEDENTE;61;73833.15
Réu;Trabalhista;RJ;36011.04;PROCEDENTE;2;17636.94
Réu;Trabalhista;RJ;34425;PROCEDENTE;70;89062.51
Réu;Trabalhista;RS;4088797.01;PROCEDENTE;60;2887.93
Réu;Cível Seguros;MG;3789.75;PROCEDENTE;42;
Réu;Cível Seguros;MG;1723.67;PROCEDENTE;70;83963.29
Réu;Cível Seguros;MS;349086.98;PROCEDENTE;81;62761.38
Réu;Cível Seguros;MS;43707.73;PROCEDENTE;46;54363.18
Réu;Cível Seguros;PA;3257.48;PROCEDENTE;;
Réu;Cível Seguros;PA;370898.99;PROCEDENTE;;
Réu;Cível Seguros;PB;19956.09;PROCEDENTE;;
Réu;Cível Seguros;PE;481147.12;PROCEDENTE;19;709.93
Réu;Cível Seguros;PR;1273852.64;PROCEDENTE;;
Réu;Cível Seguros;PR;355060.99;PROCEDENTE;38;323
Réu;Cível Seguros;PR;189648.71;PROCEDENTE;;
Réu;Cível Seguros;PR;355235.07;PROCEDENTE;;
Réu;Cível Seguros;PR;34882.01;PROCEDENTE;;
Réu;Cível Seguros;PR;62270.04;PROCEDENTE;;
Réu;Cível Seguros;PR;4257.6;PROCEDENTE;;
Réu;Cível Seguros;PR;48.19;PROCEDENTE;;
Réu;Cível Seguros;RJ;2.43;PROCEDENTE;;
Réu;Cível Seguros;RJ;30129.51;PROCEDENTE;;
Réu;Cível Seguros;RJ;50428.63;PROCEDENTE;;
Réu;Cível Seguros;RJ;2.36;PROCEDENTE;;
Réu;Cível Seguros;RJ;328.44;PROCEDENTE;;
Réu;Cível Seguros;RJ;1009.8;PROCEDENTE;91;41241.96
Réu;Cível Seguros;RJ;4469.87;PROCEDENTE;76;18310.57
Réu;Cível Seguros;RJ;808.96;PROCEDENTE;;
Réu;Cível Seguros;RJ;565.9;PROCEDENTE;;
Réu;Cível Seguros;RJ;1862.77;PROCEDENTE;;
Réu;Cível Seguros;RJ;33153.69;PROCEDENTE;;
Réu;Cível Seguros;RJ;93018.29;PROCEDENTE;34;
Réu;Cível Seguros;RJ;6362.73;PROCEDENTE;;
Réu;Cível Seguros;RJ;25001.58;PROCEDENTE;103;2954436.37
Réu;Cível Seguros;RO;21288.82;PROCEDENTE;;
Réu;Cível Seguros;RO;463812.81;PROCEDENTE;;
Réu;Cível Seguros;RS;71081.61;PROCEDENTE;;
Réu;Cível Seguros;RS;42.75;PROCEDENTE;;
Réu;Cível Seguros;RS;111081.83;PROCEDENTE;;
Réu;Cível Seguros;RS;124010.56;PROCEDENTE;;
Réu;Cível Seguros;RS;104026.8;PROCEDENTE;74;25195.7
Réu;Cível Seguros;RS;4634.15;PROCEDENTE;;
Réu;Cível Seguros;RS;24346.84;PROCEDENTE;;
Réu;Cível Seguros;RS;409.01;PROCEDENTE;;
Réu;Cível Seguros;RS;37402.62;PROCEDENTE;37;47447.25
Réu;Cível Seguros;RS;8930338.23;PROCEDENTE;91;643223.58
Réu;Cível Seguros;RS;6209.79;PROCEDENTE;;
Réu;Cível Seguros;RS;4.39;PROCEDENTE;45;
Réu;Cível Seguros;RS;37491.84;PROCEDENTE;;
Réu;Cível Seguros;RS;10337.41;PROCEDENTE;;
Réu;Cível Seguros;RS;0.01;PROCEDENTE;;
Réu;Cível Seguros;RS;70861.87;PROCEDENTE;;
Réu;Cível Seguros;RS;5999814.86;PROCEDENTE;;
Réu;Cível Seguros;RS;18419.3;PROCEDENTE;;
Réu;Cível Seguros;RS;6074.82;PROCEDENTE;;
Réu;Cível Seguros;RS;49146.79;PROCEDENTE;75;10046106.23
Réu;Cível Seguros;RS;22119.03;PROCEDENTE;;
Réu;Cível Seguros;RS;67956.4;PROCEDENTE;;
Réu;Cível Seguros;RS;10116.63;PROCEDENTE;;
Réu;Cível Seguros;RS;57173.87;PROCEDENTE;;
Réu;Cível Seguros;RS;74280.6;PROCEDENTE;48;16654
Réu;Cível Seguros;RS;1286.65;PROCEDENTE;74;64686.3
Réu;Cível Seguros;RS;2875632.2;PROCEDENTE;10;
Réu;Cível Seguros;RS;11836.55;PROCEDENTE;;
Réu;Cível Seguros;RS;1483.54;PROCEDENTE;;
Réu;Cível Seguros;RS;91043.53;PROCEDENTE;;
Réu;Cível Seguros;RS;17977.6;PROCEDENTE;13;
Réu;Cível Seguros;RS;8873.1;PROCEDENTE;;
Réu;Cível Seguros;RS;359084.28;PROCEDENTE;0;
Réu;Cível Seguros;RS;131714.42;PROCEDENTE;30;172303.71
Réu;Cível Seguros;SC;132745.15;PROCEDENTE;;
Réu;Cível Seguros;SC;223150.67;PROCEDENTE;;
Réu;Cível Seguros;SC;3202.81;PROCEDENTE;80;17421.5
Réu;Cível Seguros;SC;209329.22;PROCEDENTE;;
Réu;Cível Seguros;SC;309.51;PROCEDENTE;;
Réu;Cível Seguros;SC;9640.3;PROCEDENTE;;
Réu;Cível Seguros;SC;392.34;PROCEDENTE;;
Réu;Cível Seguros;SC;78258.74;PROCEDENTE;;
Réu;Cível Seguros;SC;61.64;PROCEDENTE;;
Réu;Cível Seguros;SC;31668.7;PROCEDENTE;34;37282.88
Réu;Cível Seguros;SC;128537.33;PROCEDENTE;;
Réu;Cível Seguros;SC;86186.37;PROCEDENTE;;
Réu;Cível Seguros;SC;537.7;PROCEDENTE;;
Réu;Cível Seguros;SC;46011.54;PROCEDENTE;;
Réu;Cível Seguros;SC;0;PROCEDENTE;;
Réu;Cível Seguros;SC;126.97;PROCEDENTE;140;
Réu;Cível Seguros;SC;23628.26;PROCEDENTE;;
Réu;Cível Seguros;SC;64.79;PROCEDENTE;;
Réu;Cível Seguros;SC;34937.7;PROCEDENTE;;
Réu;Cível Seguros;SC;103677.77;PROCEDENTE;36;145650.77
Réu;Cível Seguros;SC;44446.25;PROCEDENTE;;
Réu;Cível Seguros;SC;45825.41;PROCEDENTE;;
Réu;Cível Seguros;SC;9271.42;PROCEDENTE;;
Réu;Cível Seguros;SP;4189.35;PROCEDENTE;;
Réu;Cível Seguros;SP;309801.78;PROCEDENTE;50;111018.78
Réu;Cível Seguros;SP;10282.92;PROCEDENTE;;
Réu;Cível Seguros;SP;21.44;PROCEDENTE;9;4.63
Réu;Cível Seguros;SP;62399.01;PROCEDENTE;;
Réu;Cível Seguros;SP;213912.03;PROCEDENTE;30;383.92
Réu;Cível Seguros;SP;23168.21;PROCEDENTE;59;64788.45
Réu;Cível Seguros;SP;3170.75;PROCEDENTE;;
Réu;Cível Seguros;SP;17791.65;PROCEDENTE;;
Réu;Cível Seguros;SP;1108.56;PROCEDENTE;;
Réu;Cível Seguros;SP;24710.62;PROCEDENTE;;
Réu;Cível Seguros;SP;12253.57;PROCEDENTE;;
Réu;Cível Seguros;SP;0.01;PROCEDENTE;;
Réu;Cível Seguros;SP;19046.16;PROCEDENTE;;
Réu;Cível Seguros;SP;1397.09;PROCEDENTE;;
Réu;Cível Seguros;SP;581304.04;PROCEDENTE;;
Réu;Cível Seguros;SP;47765.95;PROCEDENTE;47;17705.59
Réu;Cível Seguros;SP;19290.88;PROCEDENTE;;
Réu;Cível Seguros;SP;6252.44;PROCEDENTE;27;1732385.56
Réu;Cível Seguros;SP;139756.46;PROCEDENTE;;
Réu;Cível Seguros;SP;164.2;PROCEDENTE;;
Réu;Cível Seguros;SP;2587.92;PROCEDENTE;;
Réu;Cível Seguros;SP;105.59;PROCEDENTE;;
Réu;Cível Seguros;SP;25476.64;PROCEDENTE;;
Réu;Cível Seguros;SP;114307.02;PROCEDENTE;38;21144.52
Réu;Cível Seguros;SP;73806.47;PROCEDENTE;;
Réu;Cível Seguros;SP;1043338.84;PROCEDENTE;;
Réu;Cível Seguros;SP;34521.85;PROCEDENTE;;
Réu;Cível Seguros;SP;8406.27;PROCEDENTE;28;11383765.27
Réu;Cível Seguros;SP;3264.92;PROCEDENTE;;
Réu;Cível Seguros;SP;39102.72;PROCEDENTE;0;39479.44
Réu;Cível Seguros;SP;1530.55;PROCEDENTE;;
Réu;Cível Seguros;SP;5916.38;PROCEDENTE;;
Réu;Cível Seguros;SP;128005.55;PROCEDENTE;99;105514.14
Réu;Cível Seguros;SP;24820.04;PROCEDENTE;;
Réu;Cível Seguros;SP;14039.52;PROCEDENTE;;
Réu;Cível Seguros;SP;6540.27;PROCEDENTE;83;30198.13
Réu;Cível Seguros;SP;24098.25;PROCEDENTE;0;26381.2
Réu;Cível Seguros;SP;574050.36;PROCEDENTE;;
Réu;Cível Seguros;SP;1112.95;PROCEDENTE;;
Réu;Cível Seguros;SP;66.32;PROCEDENTE;5;15933.9
Réu;Cível Seguros;SP;394377.89;PROCEDENTE;;
Réu;Cível Seguros;SP;96155.62;PROCEDENTE;36;117032.14
Réu;Cível Seguros;SP;217696.09;PROCEDENTE;;
Réu;Cível Seguros;SP;8890.58;PROCEDENTE;;
Réu;Cível Seguros;SP;26071.22;PROCEDENTE;171;
Réu;Cível Seguros;SP;4247.37;PROCEDENTE;8;221.94
Réu;Cível Seguros;SP;60264.35;PROCEDENTE;;
Réu;Cível Seguros;SP;29037.49;PROCEDENTE;;
Réu;Cível Seguros;SP;168981.59;PROCEDENTE;107;
Réu;Cível Seguros;SP;1861340.97;PROCEDENTE;;
Réu;Cível Seguros;SP;37300.17;PROCEDENTE;;
Réu;Cível Seguros;SP;40072.83;PROCEDENTE;;
Réu;Cível Seguros;SP;13955.77;PROCEDENTE;0;18852.87
Réu;Cível Seguros;SP;168583.92;PROCEDENTE;;
Réu;Cível Seguros;SP;1108.56;PROCEDENTE;96;24393.2
Réu;Cível Seguros;SP;3983.2;PROCEDENTE;94;2322348.5
Réu;Cível Seguros;SP;1445.25;PROCEDENTE;;
Réu;Cível Seguros;SP;12788.16;PROCEDENTE;;
Réu;Cível Seguros;SP;8932.53;PROCEDENTE;;
